target_coordinate	Nreads_mutated_real	generation_1	generation_2	generation_3	generation_4	generation_5	generation_6	generation_7	generation_8	generation_9	generation_10	generation_11	generation_12	generation_13	generation_14	generation_15	generation_16	generation_17	generation_18	generation_19	generation_20	generation_21	generation_22	generation_23	generation_24	generation_25	generation_26	generation_27	generation_28	generation_29	generation_30	generation_31	generation_32	generation_33	generation_34	generation_35	generation_36	generation_37	generation_38	generation_39	generation_40	generation_41	generation_42	generation_43	generation_44	generation_45	generation_46	generation_47	generation_48	generation_49	generation_50	generation_51	generation_52	generation_53	generation_54	generation_55	generation_56	generation_57	generation_58	generation_59	generation_60	generation_61	generation_62	generation_63	generation_64	generation_65	generation_66	generation_67	generation_68	generation_69	generation_70	generation_71	generation_72	generation_73	generation_74	generation_75	generation_76	generation_77	generation_78	generation_79	generation_80	generation_81	generation_82	generation_83	generation_84	generation_85	generation_86	generation_87	generation_88	generation_89	generation_90	generation_91	generation_92	generation_93	generation_94	generation_95	generation_96	generation_97	generation_98	generation_99	generation_100
117030	0	0	1	0	0	0	2	1	1	0	0	0	1	1	1	2	1	0	0	1	0	2	0	0	1	1	1	1	1	1	2	1	0	0	1	3	0	0	1	3	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	2	0	1	2	0	0	2	0	0	1	1	1	2	1	0	0	1	2	0	0	0	2	1	0	1	3	2	1	1	0	0	1	0	1	1	2	2	0	0	2	0	1	0	0
117091	0	2	0	2	2	0	0	0	7	0	0	1	1	1	1	0	1	0	3	1	1	0	1	2	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	2	0	0	0	2	1	1	0	1	0	2	1	0	1	1	0	0	2	1	1	1	0	2	0	2	1	0	1	4	0	2	0	0	0	0	0	1	0	0	1	0	2	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0
117131	0	1	2	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	3	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	2	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	3	0	3	1	0	0	0	1	1	0	2	0	1	0	1	0	1	1	0	1	0	0	0	0	0	3	1	1	0	1	0	0	0	0	2	1	1	0	0	0	2
117163	0	0	1	2	1	1	1	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	3	1	0	0	1	0	0	0	1	0	0	2	0	0	1	1	1	0	0	2	1	0	1	1	2	1	2	1	1	0	0	0	1	0	3	0	3	0	0	1	0	1	0	1	0	2	0	2	0	0	2	1	1	1	0	0	0	1	1	0	0	0	1	0	3	0	1	1	1	1	1	0	0	0	2	2	0	1	0
117191	0	2	1	1	0	0	0	0	1	0	0	1	0	0	1	1	2	0	1	0	1	0	1	1	1	3	0	0	1	0	2	0	0	0	0	2	0	1	1	0	2	1	1	2	1	1	0	1	1	1	0	2	3	0	0	0	2	1	1	1	0	1	1	0	0	0	1	0	1	0	0	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1
117256	0	1	1	1	0	1	0	3	2	0	0	0	1	0	0	0	0	0	3	0	2	0	0	1	0	1	1	2	0	1	1	0	2	1	0	0	0	0	1	2	1	0	0	0	2	0	0	1	0	2	1	1	1	1	2	0	1	1	1	2	2	0	0	0	3	0	0	2	1	1	0	2	0	1	0	0	1	0	1	0	1	4	1	0	0	1	0	3	1	0	0	0	1	1	0	0	0	0	1	2	0
117313	0	3	1	0	0	1	2	1	0	2	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	2	0	1	0	0	0	0	0	0	1	0	1	1	0	2	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	2	0	1	0	2	0	1	0	0	1	0	0	3	1	0	0	0	0	2	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0
117347	0	1	1	1	1	1	1	1	0	0	2	1	2	0	0	0	0	0	2	1	0	1	0	2	0	0	1	0	1	1	0	0	2	0	1	1	1	0	0	0	2	1	0	2	1	2	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	0	0	0	2	0	1	0	0	1	0	1	0	2	1	0	2	0	0	1	0	0	2	0	2	0	0	4	0
117464	0	1	0	0	0	2	0	1	0	1	1	0	1	1	2	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	2	4	1	2	0	1	0	3	1	0	0	0	3	1	0	0	1	0	0	1	0	1	2	0	2	0	0	0	1	1	1	0	0	0	0	2	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	2	1	0	3	2	3	1	1	1	0	3	1	1	0
117481	0	0	0	0	0	0	1	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	2	0	1	1	1	0	1	2	1	0	0	0	0	1	0	0	1	1	0	0	2	1	1	0	2	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	2	1	0	0
117513	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	1	0	1	0	0	0	3	1	1	1	0	0	0	0	2	1	0	1	0	1	1	1	0	4	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	2	1	2	1	1	1	1	0	0	1	1	2	0	1	2	1	0	2	1	0	0	2	1	0	0	0	0	1
117556	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	2	2	0	1	0	1	0	0	0	2	1	0	1	0	1	0	0	0	1	0	2	0	0	0	2	0	2	0	2	1	2	1	0	2	1	0	0	0	0	0	0	0	2	0	1	0	0	1	1	2	2	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	1	1	1	1	1	1	0	0	1
117568	0	0	0	0	1	0	3	2	1	1	1	0	0	1	0	1	0	0	0	0	2	0	1	1	0	0	1	0	0	1	0	1	3	1	0	0	0	1	0	0	5	0	2	0	1	1	1	1	0	0	2	0	1	0	0	0	1	1	0	0	0	2	1	2	0	3	0	0	1	0	1	1	0	1	1	2	1	1	0	1	0	0	0	1	1	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	1
117617	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	3	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	2	0	0	0	1	1	0	1	0	0	2	0	1	1	0
117635	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0	2	2	3	2	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	2	1	0	0	1	0	2	0	0	2	0	0	0	0	1	0	1	1	0	0	1	1	1	2	2	0	2	0	1	1	2	0	1	1	0	1	0	0	2	1	2	2	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0
117689	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	2	0	0	0	0	2	1	0	1	0	2	1	0	0	1	0	3	3	1	2	1	0	3	0	1	0	1	0	0	0	0	2	1	1	1	1	0	1	1	1	1	1	0	0
117707	0	2	0	0	1	2	1	0	1	0	1	1	1	1	0	2	0	2	1	0	1	0	1	0	3	2	1	1	0	0	0	1	2	2	1	0	1	3	0	1	2	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	2	1	0	2	1	0	0	1	1	1	1	1	0	2	1	2	2	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	2
117728	0	0	1	0	0	2	0	0	2	0	0	0	0	0	1	0	2	2	2	0	1	0	0	1	1	0	1	0	1	2	1	0	0	0	2	0	1	0	3	0	0	1	0	1	0	0	0	1	2	1	3	1	0	2	1	0	1	1	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	2	0	1	1	1	1	1	1	0	1	2	1	0	0	1	0	1	1	0	0	1
117733	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	1	1	0	0	2	1	0	1	1	0	0	1	2	0	1	1	0	1	0	0	0	2	0	0	1	1	1	1	0	0	1	0	0	2	0	1	1	1	0	0	0	1	2	0	0	0	2	1	0	0	0	1	1	0	0	4	0	1	0	1	0	1	1	2	1	0	1	0
117740	0	2	0	1	0	2	1	3	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	3	0	1	3	0	1	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	2	1	1	0	1	1	1	0	0	2	0	0	1	0	3	1	0	0	2	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	2
117745	0	1	0	0	1	0	1	1	0	0	2	1	1	3	2	0	1	1	0	3	0	2	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1
117764	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	4	1	2	0	0	1	2	0	2	0	1	1	2	0	2	0	1	0	1	0	1	1	0	1	1	1	0	2	0	1	1	4	0	0	0	0	1	0	0	1	3	1	1	0	2	1	0	0	0	0	0	0	1	1	2	1	1	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	1	0
117961	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	2	0	1	0	1	0	0	0	0	2	0	2	0	0	0	1	1	1	0	0	0	2	2	3	0	1	0	1	0	2	1	1	0	1	1	0	1	0	0	0	1	1	0	0	2	0	2	0	0	0	6	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	2	0	0	2	1	1	1	0	1	1	0	0	0	1	0	0	1	0	2
117970	0	0	1	0	0	0	1	1	0	0	2	0	0	0	1	1	0	1	0	0	2	1	1	0	0	0	0	3	1	0	0	0	3	1	1	2	0	0	0	0	1	0	2	1	0	0	0	3	0	0	0	1	0	1	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	1	1	0
118037	0	1	1	0	1	3	2	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	3	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	3	1	1	1	0	2	0	0	1	0	0	0	0	1	0	2	0	1	2	1	0	1	0	1	2	0	0	1	0
118055	0	1	0	0	1	1	1	2	0	2	0	2	0	2	2	1	0	2	1	1	2	2	0	0	0	1	1	2	1	1	0	2	0	0	0	1	0	1	0	0	1	0	0	1	0	2	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	2	0	0	1	0	0	0	3	3	0	0	0	0	1	1	1	3	0	0	1	0	0	0	0	1	0	0	0	0	1
118168	0	2	2	3	0	0	1	1	0	0	0	0	1	2	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	1	0	1	3	0	0	2	1	0	1	1	0	1	1	0	0	0	0	0	0	3	0	1	0	1	0	0	0	1	0	1	0	3	1	2	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	2	1	1	0	1	1	0	0	1	1	1	1
118183	0	0	2	1	6	0	0	2	0	1	0	0	1	0	1	1	0	1	0	0	1	1	1	2	0	0	1	1	0	0	0	0	0	0	3	0	1	2	2	2	1	0	1	1	1	0	2	3	2	1	0	1	1	0	0	1	1	0	0	1	2	0	2	1	0	0	0	2	2	1	1	0	0	0	1	0	3	0	1	1	0	1	1	1	0	0	0	1	0	0	1	2	2	0	0	1	1	0	0	0	1
118209	0	2	1	0	0	3	3	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	1	0	3	1	0	0	1	0	0	0	0	3	1	2	0	1	1	0	0	0	1	0	1	1	2	0	1	1	1	1	1	2	0	0	1	0	0	0	0	0	0	1	2	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	1	1
118214	0	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	1	1	1	0	2	3	0	2	1	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	1	0	0	4	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	2	1	0	0	1	0	2	1	0	0	0	1	1	2	1	0	0	2	1	0	2	2	0
118285	0	1	0	0	0	0	2	2	1	0	1	0	1	0	3	2	0	1	1	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	2	0	0	1	0	2	0	0	4	0	0	0	1	0	1	1	2	0	1	0	1	1	0	4	1	2	0	3	3	0	0	0	3	1	1	1	1	1	1	2	1	1	0	2	0	0	1	1	0	1	0	1	1	0	1	0	1	0
118333	0	2	1	1	0	0	1	2	0	0	0	0	0	0	0	5	0	1	0	0	1	1	0	0	2	0	0	0	0	2	0	0	0	1	0	1	2	2	0	1	0	0	0	1	2	0	1	0	2	1	2	1	0	1	2	2	1	0	1	0	1	1	0	1	1	0	0	3	0	1	1	3	2	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	2	0	0	1	1	0	2	0	0
118350	0	1	2	4	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	2	0	1	1	0	0	0	2	2	0	0	1	0	1	0	0	1	0	1	0	0	1	3	2	1	2	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	1	1	1	0	2	0	0	1	0	0	1	0
118424	0	1	0	2	0	2	0	1	0	2	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	3	1	1	1	0	0	0	1	0	0	1	0	0	1	2	1	1	0	1	1	0	0	0	1	0	0	2	1	2	1	1	1	1	0	2	1	1	0	0	2	2	0	3	1	0	0	1	1	0	2	0	2	1	0	0	1	1	2	4	2	0	0	1	0	1	0	0	1	1	3	0	1	0	0
118448	0	0	1	0	0	1	2	3	1	0	0	1	1	1	2	0	0	2	0	1	0	0	0	0	0	2	0	2	0	2	0	1	2	0	0	1	2	1	1	0	0	2	1	1	0	2	2	0	0	1	0	0	0	2	3	0	0	0	2	1	2	0	0	0	0	1	2	0	0	0	3	3	0	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0
118466	0	0	0	2	0	4	1	1	0	1	2	0	0	0	1	1	1	0	1	0	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	2	0	0	1	0	1	1	4	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	1	0
118477	0	1	0	0	1	0	2	0	3	1	0	0	1	2	0	0	0	1	0	0	0	2	2	2	5	0	1	2	1	2	1	1	0	2	1	1	0	1	0	0	0	1	1	0	0	1	3	1	0	0	1	0	0	0	0	2	1	0	1	0	1	1	2	1	2	0	2	0	1	2	0	0	1	1	2	0	0	0	1	0	1	0	1	1	1	2	2	1	1	0	2	0	0	0	1	2	0	0	0	0	0
118511	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	2	1	2	1	2	2	0	0	1	2	0	3	1	2	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	0	2	1	1	1	1	1	0	2	1	0	1	1	1	1	0	0	1	0	0	1	0	0	2	2	0	1	0	1	1	2	1	0	0	0	3	2
118565	0	1	0	0	0	1	1	0	0	1	3	0	0	3	1	2	1	0	2	0	2	0	0	1	0	1	1	0	0	1	2	1	2	1	2	0	3	0	1	0	1	0	2	1	0	2	1	1	1	3	2	2	0	2	1	1	2	1	0	1	0	0	0	1	0	1	3	0	1	0	1	2	2	0	0	3	1	0	1	0	1	0	0	0	1	1	0	3	1	1	0	1	1	2	1	1	1	1	0	1	1
118583	0	0	1	2	1	0	1	2	1	0	2	0	0	1	2	0	0	0	1	1	1	2	0	0	1	2	0	0	1	1	0	3	0	0	0	2	0	1	1	0	0	2	0	1	1	0	0	2	2	1	1	1	1	0	0	0	1	3	2	0	2	1	0	1	1	2	1	1	0	3	0	0	0	1	0	2	0	0	2	0	0	1	2	0	2	1	1	2	0	0	0	1	0	2	1	1	2	2	0	0	0
118619	0	1	1	0	3	2	1	1	0	3	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	1	1	1	1	1	3	2	0	4	0	0	0	1	1	1	0	2	0	1	0	0	1	0	0	2	3	1	1	1	1	1	1	0	1	0	0	0	1	0	2	0	1	1	1	0	1	1	0	0	3	0	1	1	2	1	1	0	0	1	1	1	0	2	1	0	0	1	3	0	1	0	1	0	1	1	2
118664	0	1	1	1	1	2	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	3	1	0	1	1	2	0	1	1	1	3	1	1	1	0	0	0	2	2	1	0	1	1	0	0	1	1	3	0	0	0	1	0	0	0	3	2	2	0	1	2	0	0	0	3	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1
118685	0	1	1	1	1	0	1	1	1	1	0	1	1	0	2	0	0	3	1	0	0	0	0	2	2	0	0	0	0	0	1	2	0	0	0	0	0	2	0	1	1	0	2	0	2	1	0	3	0	0	2	0	1	2	0	0	0	3	0	2	2	1	0	1	0	1	0	1	0	1	0	2	0	1	1	2	1	2	0	2	0	0	2	0	2	0	0	1	1	0	1	1	2	0	1	0	0	0	2	0	1
118879	0	0	0	2	1	0	2	3	1	0	2	0	1	0	2	1	0	0	2	0	1	2	1	0	0	2	0	1	0	1	0	0	1	2	2	0	0	1	3	1	1	1	1	1	1	0	1	1	1	2	2	0	1	1	2	2	1	2	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	1	2	0	0	2	1	0	1	0	1	1	2	0	1	0	2	0	1	1	0	0	0	2	4	0	0	2
119045	0	0	1	3	1	2	1	1	1	1	1	2	3	2	1	1	0	1	1	1	0	1	0	0	0	2	0	0	4	1	0	1	0	0	0	0	3	2	0	0	2	1	0	1	0	2	2	1	1	0	1	0	0	0	1	1	2	2	0	0	1	0	3	1	0	2	1	0	2	1	1	0	1	0	1	0	2	0	3	0	0	0	0	0	0	0	1	1	1	1	3	0	0	0	1	2	2	2	0	1	0
119055	0	2	0	1	0	0	1	1	2	0	1	0	1	1	2	1	1	0	0	0	2	0	3	2	1	1	0	0	0	0	0	0	0	2	0	0	1	1	1	2	2	1	2	0	1	0	0	1	0	0	1	2	2	1	0	1	0	1	2	2	1	0	0	2	3	0	1	1	1	2	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	2	1	0	0	0	2	0	1	0	0	0	0	1	3
119117	0	0	0	0	1	2	0	1	1	1	0	2	0	0	1	0	2	1	0	1	2	1	0	2	0	3	1	3	0	2	1	1	2	0	1	1	0	1	1	1	0	1	0	0	2	1	0	1	0	0	2	1	2	1	1	1	0	3	3	2	0	1	0	0	1	0	0	0	3	2	1	0	1	0	1	2	1	1	1	1	2	0	1	1	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	1	1
119128	0	2	0	1	3	2	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	1	1	2	1	0	0	0	2	1	0	4	1	1	0	2	0	1	0	0	1	1	1	2	0	0	0	2	0	1	0	0	1	0	1	1	0	2	0	0	2	2	1	1	0	0	1	1	1	0	2	0	1	2	0	0	0	0	0	0	0	2	1	0	1
119180	0	0	0	1	0	0	1	3	3	0	0	1	0	3	0	1	1	0	1	1	0	1	2	0	0	1	0	2	0	0	1	1	0	0	0	0	1	1	1	1	2	2	4	2	1	0	2	0	2	1	0	1	3	0	1	1	1	1	1	1	1	0	0	0	1	2	2	1	0	0	2	1	1	2	0	0	1	0	0	0	1	3	0	1	1	3	0	1	0	2	3	0	3	0	0	0	1	0	0	0	1
119219	0	1	0	1	1	1	2	1	2	1	1	3	2	0	1	0	1	0	1	0	0	1	1	0	3	0	2	1	0	2	0	0	1	3	1	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	2	0	0	0	0	0	0	0	2	2	1	2	1	1	0	1	6	1	0	1	0	0	0	1	3	2	1	0	0	0	1	1	2	1	1	0	4	1	1	0	3	0	0	3	0	1	2	0	0	0
119261	0	0	1	1	1	1	0	2	1	1	1	0	1	2	1	1	1	1	0	1	0	1	1	1	1	2	1	0	0	0	1	1	5	1	1	1	1	0	1	1	0	3	1	1	0	1	1	4	0	2	0	2	1	0	0	0	1	1	1	1	1	1	4	1	0	1	2	3	1	1	1	0	0	0	1	1	0	1	1	0	1	1	2	0	1	2	1	1	2	0	1	0	0	1	0	0	2	0	0	1	2
119279	0	1	1	0	1	2	2	2	0	1	0	1	1	0	0	0	3	2	2	1	1	0	2	0	1	2	1	0	1	0	0	0	3	2	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	2	1	0	1	1	1	1	1	0	1	1	1	2	1	2	1	2	0	0	2	0	1	2	0	3	1	3	2	0	3	2	1	1	3	1	0	0	1	2	0	0	0	1	0	1
119302	0	0	0	0	1	1	0	1	1	2	0	1	1	1	1	3	1	1	1	1	0	0	2	1	0	0	1	0	0	2	0	1	0	0	1	0	1	0	1	1	2	1	0	1	2	1	1	0	2	1	1	1	2	2	1	0	0	1	1	1	1	0	0	3	0	1	1	1	0	3	1	3	0	0	0	2	0	2	0	1	0	1	0	0	1	3	2	0	0	0	0	1	2	2	0	3	0	2	0	1	1
119377	0	3	2	0	2	0	1	1	1	3	0	3	1	1	0	2	0	1	0	0	2	0	1	0	2	0	2	0	2	1	2	1	2	1	0	2	2	1	2	2	0	2	4	0	1	0	3	0	1	1	2	1	1	3	1	0	1	2	0	2	0	1	1	0	2	1	0	0	1	0	0	1	0	1	1	1	2	0	1	5	3	0	0	2	1	2	1	1	0	0	2	2	1	0	0	0	4	0	0	1	0
119413	0	2	0	0	2	1	0	0	1	2	2	2	1	0	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	6	0	4	1	1	0	0	0	3	1	1	2	0	2	0	2	2	2	0	2	0	3	3	1	2	0	2	1	3	1	0	0	1	1	2	0	2	1	0	0	1	1	2	1	0	0	2	3	1	2	0	2	3	0	4	1	1	1	0	0	0	1	3	1	1	0
119416	0	0	2	0	0	0	2	0	2	0	0	0	1	0	1	0	1	0	2	0	0	2	2	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	2	1	2	0	1	1	0	0	3	1	2	2	0	1	1	2	2	2	0	0	2	1	1	1	1	1	3	2	2	1	0	0	0	1	0	1	1	0	0	1	0	2	0	0	3	0	3	1	1	0	1	1	1	2	2	1	1	1	0	1	2	1
119447	0	0	1	1	2	0	2	1	1	2	0	2	1	2	0	1	2	1	0	0	0	1	2	2	1	3	1	3	0	1	0	1	1	0	3	3	2	0	1	1	2	0	0	2	1	1	1	0	1	0	0	3	0	0	1	6	2	1	0	1	2	0	1	4	0	5	1	1	0	2	2	1	0	2	2	0	2	0	1	1	1	3	3	0	2	0	1	0	1	0	1	1	0	2	1	0	2	1	3	2	1
119504	0	0	0	2	0	0	0	0	1	1	0	2	1	2	1	0	1	2	2	0	1	1	0	2	1	2	2	0	1	0	1	0	0	0	0	2	1	1	1	0	1	1	0	2	2	1	1	2	0	0	0	4	1	1	1	0	0	0	0	4	2	0	0	2	0	0	1	1	1	1	0	2	1	1	1	1	0	1	2	0	1	1	0	0	2	1	0	0	1	0	1	0	2	1	1	1	2	0	3	2	1
119543	0	0	2	2	0	0	0	2	4	1	0	1	3	2	1	4	2	3	0	1	0	0	0	0	0	0	1	1	1	0	0	2	0	2	2	3	2	2	0	1	2	1	1	0	2	1	0	1	0	1	2	0	3	1	0	0	1	1	3	0	1	2	0	1	0	0	1	0	2	1	0	1	0	1	1	2	0	1	0	0	0	1	0	2	0	2	2	0	2	1	0	2	2	1	0	2	2	2	1	0	0
119666	0	0	3	3	1	2	2	3	1	0	2	3	1	2	2	0	2	0	1	4	1	0	1	3	1	1	1	1	1	1	0	0	1	2	1	0	0	2	1	0	1	1	1	2	0	2	2	1	1	1	3	0	1	2	2	0	1	3	3	2	0	0	0	3	3	1	0	0	1	1	1	1	0	1	1	0	0	2	0	2	2	0	4	3	3	1	2	0	1	0	1	2	0	2	1	1	0	3	1	0	2
119768	0	1	0	0	2	4	0	3	3	4	1	1	1	1	3	3	1	0	1	1	1	2	3	0	0	1	3	2	0	0	1	2	2	0	2	2	0	2	0	1	2	3	1	3	1	1	5	3	1	2	0	1	0	0	1	1	1	2	2	3	2	1	0	1	0	4	4	2	3	2	1	2	2	3	2	0	1	0	3	3	1	1	3	3	0	2	1	1	1	1	1	0	1	3	2	1	0	1	1	1	1
119774	0	1	2	0	0	3	3	1	1	2	3	1	2	1	0	2	2	0	1	1	3	2	1	0	0	1	1	1	2	3	1	0	0	0	1	2	0	0	3	0	2	2	2	0	1	1	2	3	2	1	0	1	1	3	2	0	1	2	1	0	1	1	4	2	1	1	0	2	1	3	2	2	1	1	0	2	2	2	1	2	1	0	1	2	6	2	1	4	1	0	1	1	0	0	0	2	5	4	3	2	1
119807	0	2	0	0	2	1	1	4	0	0	1	3	3	2	2	5	2	1	1	1	2	2	0	0	1	4	3	1	0	0	3	0	3	1	1	0	0	0	2	1	1	1	3	2	1	2	2	2	4	0	3	3	1	1	0	1	2	3	0	0	2	3	3	2	1	5	2	1	1	1	0	3	2	1	0	2	0	4	0	0	3	0	0	0	1	0	1	1	3	1	0	1	1	1	2	0	0	2	2	2	4
119882	0	1	2	0	0	1	0	0	3	1	1	0	1	0	0	3	3	1	0	1	1	2	2	3	2	2	0	6	0	5	2	2	2	2	2	2	3	2	3	0	1	2	2	3	4	6	1	1	4	1	1	3	0	1	1	0	2	2	1	2	0	0	1	1	1	1	1	1	1	0	1	2	1	2	0	2	2	1	3	4	2	2	0	0	1	3	5	1	3	1	1	0	1	3	3	1	1	2	0	1	2
119912	0	2	1	6	1	2	0	0	2	0	0	2	1	2	0	5	0	2	3	1	1	0	1	1	1	1	1	3	1	1	0	2	1	0	2	3	2	4	4	1	1	2	1	0	0	0	2	2	2	1	3	1	2	0	6	2	2	1	1	1	2	2	2	4	0	5	2	2	3	3	1	3	0	0	0	0	3	0	1	1	4	0	2	3	3	2	1	2	2	1	2	2	0	1	2	0	0	4	2	3	2
