target_coordinate	Nreads_mutated_real	generation_1	generation_2	generation_3	generation_4	generation_5	generation_6	generation_7	generation_8	generation_9	generation_10	generation_11	generation_12	generation_13	generation_14	generation_15	generation_16	generation_17	generation_18	generation_19	generation_20	generation_21	generation_22	generation_23	generation_24	generation_25	generation_26	generation_27	generation_28	generation_29	generation_30	generation_31	generation_32	generation_33	generation_34	generation_35	generation_36	generation_37	generation_38	generation_39	generation_40	generation_41	generation_42	generation_43	generation_44	generation_45	generation_46	generation_47	generation_48	generation_49	generation_50	generation_51	generation_52	generation_53	generation_54	generation_55	generation_56	generation_57	generation_58	generation_59	generation_60	generation_61	generation_62	generation_63	generation_64	generation_65	generation_66	generation_67	generation_68	generation_69	generation_70	generation_71	generation_72	generation_73	generation_74	generation_75	generation_76	generation_77	generation_78	generation_79	generation_80	generation_81	generation_82	generation_83	generation_84	generation_85	generation_86	generation_87	generation_88	generation_89	generation_90	generation_91	generation_92	generation_93	generation_94	generation_95	generation_96	generation_97	generation_98	generation_99	generation_100
111649	0	4	4	4	6	3	5	6	7	4	5	5	1	12	8	5	5	2	3	4	4	7	7	2	4	5	6	2	6	5	2	5	1	6	2	6	4	2	4	3	7	5	3	4	9	5	3	4	3	5	3	4	3	6	5	5	3	4	3	3	4	4	7	3	6	7	5	4	7	7	3	6	9	4	7	2	3	0	3	9	8	2	5	1	2	6	6	5	4	4	4	1	2	8	2	4	5	13	4	4	4
111743	0	3	5	5	3	2	5	8	6	7	1	3	5	5	5	1	2	2	6	6	1	3	4	0	3	3	2	6	5	4	4	6	2	4	3	7	2	8	3	4	3	5	4	3	7	2	3	6	3	3	2	2	7	6	6	6	5	7	3	5	1	10	8	7	7	1	8	9	1	7	3	3	6	4	5	4	4	6	3	2	8	4	2	6	4	6	3	5	6	8	2	3	5	5	7	6	2	6	5	7	4
111764	0	4	7	2	4	1	5	3	7	5	3	6	5	0	10	3	3	2	4	8	6	2	4	1	4	4	2	7	3	4	4	3	0	4	8	6	5	3	8	7	5	5	7	4	2	4	2	4	3	8	5	3	4	7	4	3	10	6	3	11	6	5	1	5	7	8	8	7	4	9	4	9	3	1	4	6	4	3	5	9	8	9	3	5	3	5	6	9	4	4	4	1	3	7	9	2	3	8	2	8	5
111793	0	2	6	2	6	3	8	2	4	6	3	5	5	4	0	1	2	2	9	2	2	6	1	2	3	0	3	3	3	4	5	8	4	4	4	6	2	7	3	4	1	3	6	3	8	5	5	3	3	2	2	4	9	5	6	5	5	5	2	3	6	2	6	3	4	6	4	7	4	5	5	2	3	4	5	4	5	8	5	2	2	4	6	8	6	3	4	3	6	4	4	7	6	4	8	3	1	2	4	6	2
111808	0	7	4	1	6	5	3	5	4	7	3	3	7	4	3	2	5	4	4	0	6	8	4	1	6	8	10	2	6	8	3	3	4	1	3	6	3	5	4	4	8	6	5	5	4	1	8	3	3	7	6	3	3	2	5	2	3	2	3	7	4	8	5	4	4	3	3	9	6	4	3	3	8	6	4	3	7	2	5	4	4	3	1	4	5	1	6	4	3	4	4	2	3	9	6	5	2	4	4	4	2
111845	0	3	4	5	5	5	3	1	6	6	2	8	3	1	5	8	0	2	4	9	5	2	6	3	5	4	8	3	9	7	3	4	4	2	4	2	7	1	6	1	8	6	6	5	6	10	7	5	8	9	3	5	7	1	4	1	7	2	2	8	7	0	3	6	4	5	7	1	1	5	1	5	5	5	3	3	2	10	4	4	2	6	4	4	2	7	4	2	6	4	3	2	2	3	4	3	3	6	9	4	6
111924	0	3	4	1	1	1	1	0	2	4	1	3	1	5	3	0	1	2	1	3	3	2	3	0	1	1	5	3	3	4	2	1	1	4	1	1	2	4	4	3	0	5	3	1	1	3	3	4	1	0	3	3	2	2	3	2	4	1	3	1	2	3	3	5	1	3	1	2	1	4	2	3	3	6	2	2	0	5	5	4	0	4	5	3	1	3	3	4	4	2	0	3	1	1	0	6	3	6	2	2	5
111953	0	6	2	6	3	5	1	6	5	4	2	2	2	3	3	4	6	7	7	2	3	5	3	2	4	1	5	6	4	4	5	5	3	5	1	3	4	5	4	7	6	1	5	5	2	7	8	3	5	1	9	7	2	6	4	3	5	2	6	7	2	2	3	1	2	4	0	6	4	5	4	5	6	4	4	7	3	3	5	3	4	8	5	7	4	5	1	2	1	7	2	3	4	4	3	2	5	5	3	3	2
111961	0	4	3	4	2	2	10	3	5	4	5	1	7	5	4	5	1	1	8	7	2	5	3	3	7	2	4	9	7	0	3	5	3	2	6	3	7	9	7	2	4	7	8	3	2	2	2	6	5	6	3	3	4	4	4	2	3	6	8	8	7	3	4	7	3	5	4	7	3	7	5	4	8	6	3	2	6	4	3	1	3	12	6	2	3	4	6	3	4	3	4	5	2	8	8	3	5	4	4	5	4
111962	0	3	7	4	6	2	7	4	5	5	2	2	4	3	8	8	7	5	5	2	4	3	6	3	5	2	9	6	5	7	3	2	3	5	3	4	4	3	2	7	4	4	5	5	8	3	5	3	3	5	4	4	6	4	3	4	4	1	4	1	4	5	3	3	7	3	5	5	7	4	6	1	5	2	2	5	6	8	8	4	4	5	7	4	3	3	4	8	4	6	4	6	3	3	4	2	1	3	5	9	6
111974	0	3	5	4	7	3	5	4	8	8	6	2	7	9	6	4	10	5	10	5	6	1	9	3	7	3	2	3	7	5	6	6	4	7	5	4	3	5	5	4	7	5	2	7	7	3	4	5	2	6	0	2	7	6	4	4	3	3	5	13	4	11	7	9	6	6	1	4	4	1	6	5	3	5	5	6	2	5	4	4	7	2	2	4	5	3	3	4	3	5	8	6	3	2	2	2	7	2	5	5	5
111986	0	5	7	5	3	2	5	4	4	1	2	4	6	3	4	11	2	3	5	2	9	1	5	3	4	2	5	8	5	8	6	6	4	6	3	3	5	3	2	4	7	4	5	1	8	4	1	4	3	6	8	1	7	2	7	4	7	4	3	4	6	5	7	4	2	5	2	5	4	4	1	3	5	8	1	7	5	6	4	4	7	0	2	6	3	3	5	3	4	10	4	4	2	6	2	3	2	4	7	8	5
111992	0	4	7	2	1	4	6	2	2	3	3	2	3	9	6	2	8	6	6	3	4	5	5	7	4	6	3	3	5	1	4	6	4	4	5	1	0	1	4	2	3	4	5	4	3	6	5	6	6	3	3	4	2	4	8	1	6	5	3	6	2	8	5	4	10	2	3	6	3	7	0	7	4	7	7	7	2	5	3	2	2	5	6	5	4	4	6	1	6	5	8	1	4	8	6	6	6	4	5	4	1
112140	0	6	4	5	4	4	7	2	2	6	2	2	5	2	4	7	2	6	6	6	6	3	6	6	12	5	7	2	8	7	3	7	10	4	6	6	4	2	7	5	8	5	5	13	7	3	3	4	3	3	4	10	7	7	6	4	3	6	1	1	6	7	2	6	4	9	6	3	5	5	2	4	4	7	5	2	4	6	5	2	10	4	7	9	5	4	7	2	2	5	2	4	7	2	9	7	7	1	2	8	5
112212	0	8	4	10	1	6	3	3	9	4	6	5	4	5	3	7	5	2	4	2	11	2	2	3	5	6	9	8	10	1	9	8	4	6	3	12	7	7	4	7	4	3	8	3	3	3	4	5	5	4	7	4	5	7	7	6	9	9	8	4	9	8	4	11	8	6	4	6	5	5	8	5	9	3	3	4	8	4	4	6	3	3	10	3	9	5	5	7	3	4	4	7	3	7	6	4	3	4	7	5	2
112247	0	5	5	2	6	4	4	5	5	2	2	4	10	0	4	7	2	4	7	6	3	5	2	0	2	4	7	7	5	7	5	4	3	5	5	3	2	4	2	4	2	4	2	4	8	6	5	2	2	6	7	5	6	5	8	7	1	5	6	6	2	2	6	2	4	4	3	2	9	3	0	5	5	3	2	6	4	8	10	6	2	2	10	4	6	3	4	3	7	6	3	3	6	6	5	5	2	4	4	6	1
112252	0	10	3	6	8	8	5	5	4	6	5	4	2	2	4	2	5	5	5	3	1	7	4	3	9	3	2	7	5	8	6	2	4	8	3	6	4	7	5	3	9	4	4	3	6	8	2	4	7	8	6	7	7	3	4	8	1	3	9	4	5	10	2	8	4	5	3	5	6	5	5	7	2	4	5	5	8	4	4	8	6	5	6	5	5	4	4	1	2	8	7	6	3	3	1	7	3	7	3	2	5
112318	0	6	7	0	4	5	5	4	2	7	4	3	6	7	6	3	7	3	4	1	6	7	7	3	9	3	3	6	5	6	7	3	3	4	6	3	8	4	7	5	5	3	3	4	8	6	5	5	4	7	5	4	3	6	5	6	4	6	7	6	4	4	8	5	4	5	4	5	8	4	5	9	6	3	6	5	6	10	3	4	3	5	5	6	7	2	3	7	5	10	8	6	6	3	7	7	9	2	2	2	6
112319	0	9	3	7	8	3	1	3	5	4	3	7	5	4	8	3	8	6	11	6	4	5	2	3	3	3	5	3	1	1	6	6	3	7	7	3	4	5	2	9	6	6	8	4	3	8	5	9	9	6	5	4	4	7	5	6	4	8	4	5	5	5	6	3	5	3	5	6	4	8	6	6	9	4	9	3	7	2	4	8	3	3	1	6	4	7	3	5	7	8	3	3	4	3	4	4	10	2	2	2	5
112341	0	2	4	3	5	6	6	6	6	7	7	9	7	5	5	5	7	8	4	3	6	3	9	4	6	4	5	6	5	3	3	5	7	3	5	5	5	3	6	1	5	5	10	4	4	6	5	5	4	8	7	5	6	4	5	7	9	4	9	7	8	3	2	3	1	5	4	3	6	8	4	4	3	5	5	3	7	10	6	9	7	6	6	5	6	3	9	1	6	7	8	8	3	7	8	10	1	7	5	4	6
112349	0	7	2	4	7	4	5	9	4	5	6	5	5	4	5	3	6	4	4	9	7	8	6	8	5	6	3	9	6	5	6	7	8	4	2	5	4	5	7	2	8	6	3	4	4	2	7	7	5	7	4	6	7	3	2	6	7	8	3	4	4	5	7	3	6	4	7	8	8	8	8	3	10	4	11	6	4	10	6	3	6	5	3	4	5	9	5	5	9	7	6	4	7	5	5	3	6	4	6	5	6
112416	0	7	4	7	10	9	5	8	10	7	2	7	3	6	5	4	6	8	6	5	6	7	4	3	7	8	6	3	5	7	4	5	3	8	8	8	4	6	6	4	5	3	6	7	7	7	4	10	8	3	5	6	7	7	6	1	8	5	7	3	9	4	4	9	5	4	8	6	7	8	8	10	3	2	10	6	5	7	5	5	9	4	7	7	8	5	8	6	6	5	4	3	4	5	7	4	4	9	4	4	8
112433	0	7	6	4	2	7	1	6	7	3	4	5	7	8	4	3	5	9	1	6	9	10	5	8	3	7	5	3	5	5	8	9	5	5	8	6	1	3	8	6	4	4	2	9	4	2	2	1	7	6	8	3	3	9	6	6	6	3	6	5	7	2	8	4	8	7	3	6	6	4	6	3	5	8	7	7	7	4	4	4	3	4	10	5	6	8	3	6	5	3	5	3	7	6	4	7	5	1	3	7	4
112439	0	4	8	4	8	5	3	6	6	8	8	5	7	5	10	8	7	2	5	8	9	6	5	5	6	7	3	3	6	5	5	5	8	10	7	3	5	5	4	4	4	5	3	7	4	7	3	2	7	8	7	4	11	8	3	6	10	4	6	8	7	5	6	5	7	6	4	6	4	3	9	4	5	4	9	4	8	5	7	7	5	6	12	6	6	6	7	6	4	6	3	6	5	5	9	4	7	12	7	1	7
112488	0	12	2	7	9	6	4	5	8	10	2	5	5	6	6	2	5	8	10	9	10	5	6	10	5	3	5	8	10	5	7	3	9	8	12	9	6	2	6	5	3	6	4	10	7	7	3	4	3	9	4	5	4	8	3	1	3	6	4	9	7	2	5	6	5	2	12	1	1	3	4	4	6	9	8	5	9	5	6	6	6	7	5	9	4	7	6	1	3	7	7	4	3	4	9	5	3	3	2	5	7
112500	0	7	6	6	2	4	3	6	8	3	6	5	9	6	6	7	6	4	6	5	7	8	11	5	5	7	8	6	2	8	7	4	17	2	6	5	6	5	5	4	9	4	7	5	4	3	7	5	3	3	7	8	2	8	3	6	10	7	7	8	6	5	7	3	3	9	8	4	7	5	6	9	6	5	5	5	8	5	10	4	5	10	12	4	7	11	6	5	1	11	6	4	5	9	7	5	5	1	5	7	5
112513	0	9	6	5	5	8	6	4	5	5	4	2	3	4	6	1	7	5	8	4	7	6	2	2	5	5	7	7	11	3	11	6	4	6	3	3	8	4	4	12	7	1	4	5	6	3	3	4	6	13	7	1	8	8	8	7	3	6	7	9	4	5	7	6	5	6	2	7	1	8	7	5	3	6	4	5	9	6	4	1	6	7	8	4	5	3	6	6	8	5	2	7	4	4	6	2	5	10	7	5	5
112549	0	5	8	6	6	11	5	5	7	8	4	7	7	3	4	4	2	8	7	8	9	11	3	4	5	7	4	7	4	4	8	4	9	5	9	5	5	2	5	8	4	6	6	4	6	1	10	10	3	4	5	6	2	4	6	10	5	6	2	5	5	8	5	4	4	2	3	4	7	7	6	7	2	7	6	5	5	3	7	2	7	4	9	3	9	5	6	7	9	4	8	6	1	10	7	5	5	3	4	6	4
112550	0	10	7	4	4	7	4	9	4	4	3	5	0	8	2	6	5	3	3	4	3	6	6	6	7	5	1	6	4	3	9	9	5	5	3	9	11	5	7	5	3	3	8	6	5	9	6	9	5	5	2	5	3	8	4	2	2	7	9	2	6	10	6	3	7	3	5	4	6	6	5	4	8	11	6	12	8	4	5	4	3	7	4	6	7	1	2	4	6	5	7	5	8	6	2	5	2	8	2	8	4
112598	0	5	10	2	5	7	3	10	7	8	5	7	3	10	4	9	3	6	4	4	1	5	4	6	4	2	2	5	4	7	5	2	5	8	7	7	6	8	8	7	3	3	5	10	4	2	5	6	4	7	6	6	5	2	3	2	8	4	6	6	6	3	5	7	4	3	4	7	6	9	6	3	5	3	7	4	6	8	6	5	8	8	3	2	3	6	5	5	3	4	6	6	7	6	5	4	4	6	5	6	6
112710	0	3	7	5	2	5	5	3	6	3	1	5	8	3	2	0	4	3	4	1	3	7	1	3	4	3	3	3	3	2	4	4	3	2	3	5	7	8	4	2	5	1	5	7	4	6	5	6	2	4	5	4	2	6	5	6	1	5	5	5	2	2	3	1	6	5	2	2	4	4	5	5	2	5	5	4	3	4	3	5	0	2	6	4	2	6	0	3	4	1	6	3	4	8	8	2	5	4	6	4	4
112711	0	5	2	5	7	2	4	5	2	6	3	6	2	5	6	4	3	6	4	2	3	4	2	5	1	4	3	3	2	5	2	2	9	5	1	8	4	3	4	2	1	3	1	1	3	3	5	1	5	5	4	5	2	2	4	1	3	8	3	5	2	3	7	4	3	4	3	8	2	3	5	2	5	3	7	4	3	4	3	3	3	5	4	4	2	5	5	4	4	5	12	3	4	4	0	1	3	8	4	2	3
112717	0	6	5	4	6	6	5	2	3	5	6	3	5	5	4	4	4	6	2	5	2	6	4	4	2	4	5	3	4	5	0	6	3	4	5	4	4	2	4	6	4	5	7	3	7	2	4	3	7	7	5	4	7	7	4	4	2	2	5	1	3	3	3	2	5	1	8	8	1	3	3	6	3	1	5	3	1	3	5	2	6	3	6	2	4	8	2	4	1	2	4	4	1	4	6	4	5	2	4	4	0
112718	0	4	7	4	2	2	3	8	3	7	4	4	5	4	1	4	10	4	4	3	0	4	2	4	7	3	8	3	4	7	2	2	5	3	8	3	3	5	3	1	5	6	6	1	3	4	3	2	6	1	3	3	3	3	8	4	11	4	4	1	4	6	4	2	4	0	2	4	5	3	5	2	1	2	5	5	4	5	4	7	2	5	3	8	3	10	4	6	2	4	4	5	3	4	2	11	4	7	2	5	3
112788	0	8	5	6	3	5	3	5	1	0	4	2	4	3	2	6	1	3	3	5	6	1	4	2	2	4	4	6	2	6	3	0	1	3	4	6	5	5	4	1	1	0	2	5	0	5	3	1	7	2	3	3	2	5	8	5	7	3	3	2	2	3	6	6	7	5	2	2	3	3	1	4	2	5	3	2	2	2	8	2	1	4	4	4	5	1	4	7	0	4	1	3	5	2	5	4	3	6	4	4	2
112980	0	5	2	3	4	7	3	1	2	6	6	3	5	4	9	4	8	2	2	2	5	4	4	2	3	4	3	5	4	2	4	1	3	7	4	5	4	6	2	2	5	8	1	8	5	2	3	8	3	2	6	7	5	1	4	4	8	3	4	2	6	1	1	2	7	3	5	0	4	3	1	2	5	1	7	4	4	6	4	4	4	4	4	5	5	5	3	3	3	2	4	1	2	3	6	2	3	4	6	3	4
112981	0	3	2	1	6	1	4	2	1	1	2	3	4	2	6	6	3	3	4	2	5	6	5	5	3	3	5	5	5	4	5	3	0	3	2	2	2	3	1	2	2	4	1	4	6	5	3	3	5	3	2	2	3	5	7	5	3	2	0	4	1	7	3	4	3	2	4	0	5	7	4	4	1	1	3	5	0	0	0	3	9	4	4	5	3	6	8	3	2	1	4	1	5	3	3	3	5	6	3	5	4
113095	0	4	2	2	7	2	4	6	5	4	4	4	3	7	1	6	6	2	1	6	6	2	3	5	2	3	2	4	2	6	4	7	2	3	1	5	4	2	4	5	3	5	5	2	6	5	3	5	1	4	3	8	2	4	3	2	3	4	6	2	1	3	4	7	7	5	3	2	5	4	6	3	4	4	2	4	1	3	4	4	2	2	3	1	2	6	4	1	4	2	4	2	7	4	4	5	2	2	5	4	4
113096	0	4	3	4	2	4	5	3	1	3	3	3	6	2	0	5	4	1	0	2	4	4	4	4	0	6	4	1	2	3	5	3	5	2	2	3	5	3	1	3	7	2	1	2	6	5	3	1	3	3	4	5	6	1	5	5	2	3	2	0	4	9	2	6	3	2	3	6	0	3	1	3	2	3	2	3	8	4	4	3	5	6	6	3	3	2	4	1	1	7	3	2	2	3	5	3	4	2	10	2	6
113139	0	4	2	4	0	4	6	7	4	1	2	3	4	7	2	7	2	3	5	5	5	8	3	2	4	3	6	1	5	2	3	4	2	2	5	2	2	4	2	5	3	2	3	5	4	3	2	4	4	4	3	1	0	2	3	5	3	2	6	1	4	2	4	3	5	5	5	2	6	4	2	8	3	3	6	5	6	3	3	3	4	3	2	3	5	3	4	1	4	1	4	4	3	4	3	7	5	1	1	2	1
113154	0	2	6	2	5	7	3	5	6	3	3	2	3	5	1	2	6	2	4	3	0	4	3	3	4	2	5	2	4	5	3	2	4	2	5	1	2	3	2	3	4	3	4	2	1	4	3	6	3	4	3	4	4	5	3	3	3	6	1	3	1	2	5	2	3	4	3	4	8	0	2	7	5	2	2	3	3	1	5	3	10	3	3	4	4	8	0	2	2	1	2	5	7	1	1	0	3	3	4	7	0
113279	0	4	4	5	7	4	0	5	3	4	5	2	4	3	6	4	4	2	3	2	1	5	6	4	5	5	4	0	6	5	5	3	4	3	3	4	3	5	3	4	7	5	5	1	3	3	3	3	2	4	2	1	2	7	7	1	2	2	5	3	5	5	0	3	3	6	6	2	1	1	4	2	1	3	3	1	3	4	7	7	0	2	4	1	3	6	0	2	4	2	4	6	2	7	5	5	3	4	6	4	5
113353	0	4	4	7	0	3	2	2	7	8	7	1	7	7	4	5	8	4	2	2	7	3	8	5	3	5	7	4	8	7	4	3	1	5	3	6	3	3	2	1	1	8	2	4	5	2	7	4	7	2	7	4	3	4	4	2	3	8	6	3	8	4	3	7	6	4	2	4	5	5	5	1	4	2	2	2	6	4	4	2	5	5	5	1	3	3	4	2	3	7	3	4	4	6	4	6	6	1	4	3	3
113475	0	9	13	0	4	6	4	5	0	1	3	6	3	3	4	2	4	7	8	2	4	2	5	7	3	2	6	6	3	1	2	1	5	2	6	2	5	5	5	3	1	8	3	4	4	5	2	7	2	4	3	3	1	5	9	3	5	3	12	5	2	3	4	1	0	3	5	5	4	3	4	3	5	3	1	1	6	1	7	1	2	7	12	2	5	5	4	4	4	2	2	4	3	4	4	6	4	2	6	1	0
113506	0	5	2	3	1	3	8	3	3	8	7	4	7	2	6	7	4	2	4	2	6	8	6	3	4	5	3	3	8	6	5	8	3	3	3	2	0	5	2	2	3	3	5	4	4	6	1	5	3	4	8	4	4	4	5	2	4	5	2	4	6	10	4	9	4	2	8	7	4	6	7	7	3	3	2	5	0	5	4	1	5	7	3	8	4	3	7	3	5	2	4	3	4	3	3	3	9	7	7	5	3
113514	0	4	6	3	1	3	3	7	2	6	4	4	1	1	3	7	3	0	2	6	5	3	4	2	3	5	3	4	4	3	5	3	2	5	4	3	5	3	6	4	4	1	3	3	6	2	3	4	5	4	4	5	7	9	3	7	4	0	3	4	4	5	2	2	6	4	4	4	4	4	1	0	5	3	2	6	3	4	1	0	3	5	2	1	2	1	5	5	2	5	5	4	6	1	5	7	3	6	1	1	6
113610	0	1	0	3	0	1	1	2	0	3	3	4	3	4	3	0	2	3	0	1	5	3	1	3	2	3	3	1	1	3	2	3	2	2	3	2	3	2	3	4	3	3	2	1	2	6	0	3	0	1	0	1	2	3	3	4	5	0	3	0	2	0	4	2	3	2	1	3	3	3	2	2	4	2	4	3	1	2	2	0	5	1	4	4	1	5	3	2	4	6	2	3	1	3	3	3	3	2	3	1	4
113745	0	1	3	3	4	0	2	3	3	3	4	3	4	2	1	2	2	3	4	2	4	0	3	1	3	3	4	2	0	2	2	8	3	8	5	3	2	4	3	3	0	4	4	1	2	1	5	2	3	0	0	2	3	2	3	3	0	2	5	2	1	1	3	2	4	5	1	6	7	3	3	3	1	2	4	1	3	0	3	5	7	2	3	4	5	1	2	4	3	4	2	0	1	1	1	1	5	4	0	1	2
113779	0	0	3	1	3	0	2	0	2	3	5	4	2	1	2	5	1	1	0	3	0	3	5	4	1	3	5	4	4	1	6	2	1	2	2	0	4	3	1	0	3	3	3	3	0	4	6	2	5	1	0	1	6	5	2	4	2	1	2	1	4	3	2	2	2	2	2	3	2	0	3	3	5	2	2	3	6	4	0	4	2	0	3	3	3	2	7	2	2	4	2	2	2	0	3	2	2	2	2	2	2
113789	0	5	0	2	1	2	0	3	0	2	4	2	5	3	2	4	2	1	2	1	1	1	1	7	1	3	2	5	1	1	2	1	6	2	5	5	6	4	6	1	4	5	4	1	0	4	2	6	2	3	2	2	3	1	4	1	5	3	5	2	2	3	3	6	3	5	2	6	4	3	4	3	2	4	0	1	2	1	3	2	6	4	2	1	3	2	6	1	2	6	3	2	0	2	3	3	1	1	2	3	6
113822	0	3	5	2	2	0	4	2	3	2	5	1	7	2	5	1	3	2	2	5	0	2	1	1	2	2	1	4	4	5	4	2	2	1	3	2	2	4	4	2	2	0	2	1	4	3	1	2	5	3	2	2	3	3	3	2	3	3	2	0	3	0	2	4	3	4	2	2	2	3	2	1	1	3	2	5	6	6	1	5	3	3	5	4	4	3	1	0	4	2	3	1	2	3	3	2	5	3	2	5	7
113921	0	1	3	3	1	1	4	0	1	0	3	4	2	3	3	2	3	4	1	2	0	2	5	1	1	2	1	4	5	3	2	4	3	3	5	3	4	3	2	2	4	2	5	2	4	3	1	0	2	2	4	1	2	3	2	1	3	2	2	2	2	2	2	5	2	4	2	0	3	1	4	2	5	2	4	2	3	3	2	3	6	3	5	2	4	3	4	3	2	2	4	2	2	1	3	6	3	3	5	1	5
113922	0	3	0	5	4	4	0	5	3	1	4	3	0	2	3	5	1	1	2	2	2	0	2	1	2	2	4	3	4	6	4	4	1	4	0	3	1	1	2	4	3	1	2	5	5	3	5	1	2	2	3	5	1	2	2	3	1	2	1	3	1	3	4	1	3	3	4	3	4	2	2	5	0	3	1	2	2	0	3	0	2	2	4	3	2	3	2	3	1	3	2	3	4	2	1	0	1	1	1	1	1
114008	0	1	6	0	3	3	0	3	5	1	4	3	0	3	4	3	1	2	2	1	1	2	3	4	2	2	2	3	2	1	0	1	1	1	1	2	2	2	4	3	2	2	2	4	4	2	1	3	3	0	5	8	1	3	5	3	2	5	1	4	0	4	2	4	3	1	4	2	3	1	3	4	4	5	3	7	4	6	2	2	0	1	2	2	2	5	3	3	2	3	5	4	3	3	3	4	1	4	4	4	4
114012	0	2	1	3	5	4	2	2	6	1	5	0	2	4	2	3	3	3	1	6	3	1	1	4	2	1	0	2	2	2	3	0	1	2	3	6	0	4	2	3	3	1	0	0	4	4	3	3	3	5	0	4	1	5	0	4	3	3	2	5	0	2	1	1	4	5	3	0	2	3	2	1	2	2	2	3	3	2	3	1	4	3	1	0	3	5	0	4	1	3	2	4	1	6	3	1	4	2	6	2	5
114038	0	2	2	0	1	2	2	1	4	4	2	0	4	3	2	2	3	2	5	2	0	0	1	2	2	0	2	4	1	4	2	4	2	3	3	4	4	1	3	3	5	2	2	4	2	3	2	9	3	3	4	2	1	1	3	4	5	4	3	2	0	4	3	2	3	4	3	1	3	2	3	2	1	0	2	2	3	0	3	1	0	1	1	4	6	3	2	3	2	2	1	6	3	2	1	3	4	4	0	3	5
114065	0	2	2	3	5	5	3	6	4	0	0	2	1	3	1	3	4	2	4	3	0	1	2	4	1	5	1	4	2	4	2	5	0	3	1	2	2	3	5	3	5	3	2	3	3	2	2	1	5	2	2	4	1	1	2	1	2	3	3	2	0	3	2	2	6	2	0	1	3	1	2	2	1	3	3	0	2	5	4	1	7	4	6	1	1	6	3	1	0	1	4	4	0	5	2	1	5	5	0	4	4
114097	0	2	5	2	3	2	5	3	2	3	3	1	4	1	2	2	4	4	3	1	3	1	2	1	6	2	4	3	3	3	4	3	1	1	2	4	3	1	2	2	2	1	4	6	4	3	2	3	3	3	4	2	4	3	5	3	3	1	3	5	2	2	5	2	6	4	5	3	1	5	2	4	5	2	2	4	1	1	3	5	0	1	3	1	3	2	3	0	5	1	7	4	4	4	3	4	3	4	4	2	1
114104	0	2	2	2	4	3	6	3	3	2	4	2	2	4	5	8	1	7	3	6	4	3	4	1	6	2	2	2	6	2	3	2	3	1	4	1	2	4	5	2	4	3	1	3	4	1	2	5	4	4	4	3	1	7	5	3	0	2	2	1	4	0	4	4	2	2	3	2	2	6	5	1	3	3	5	6	4	1	5	1	4	4	3	1	2	6	4	7	4	4	4	4	4	0	5	4	4	0	1	2	3
114255	0	4	4	3	2	5	1	2	4	2	3	2	1	6	2	4	1	3	0	3	2	3	4	3	2	4	3	2	4	5	2	2	3	3	6	2	2	2	3	7	2	3	3	0	5	1	2	3	6	7	2	6	4	1	4	2	2	2	1	4	4	4	2	2	3	4	1	1	0	5	5	4	5	6	2	1	3	2	0	1	3	2	6	2	3	2	3	2	1	3	2	3	6	6	2	4	0	1	0	2	1
114305	0	6	0	3	1	3	3	2	1	8	0	7	3	1	4	2	3	4	3	7	7	4	4	4	6	2	4	3	5	5	5	8	4	2	2	5	1	4	1	3	4	1	2	2	4	2	1	6	1	4	2	3	3	2	5	4	1	1	2	1	3	4	4	4	6	6	6	3	2	6	4	3	4	3	3	0	4	4	4	6	1	0	3	3	2	3	8	0	3	7	1	3	2	5	2	4	2	3	5	3	5
114306	0	6	2	1	4	4	3	2	0	3	1	3	5	5	2	4	1	4	6	2	2	2	1	6	2	4	3	1	3	6	3	1	2	3	6	4	4	9	6	3	3	5	1	3	0	3	3	3	2	2	2	6	4	5	2	4	5	2	4	1	3	3	1	3	2	2	4	4	3	0	2	4	3	4	6	4	2	4	4	4	4	3	5	4	4	0	1	7	3	2	3	2	4	6	4	3	3	3	3	1	4
114322	0	7	0	3	3	1	1	2	3	5	3	3	6	6	4	1	2	2	3	2	1	1	1	3	4	0	1	3	2	3	3	1	1	3	1	1	6	2	7	3	5	7	5	3	3	2	4	4	4	1	3	4	4	2	1	3	4	7	1	4	5	6	3	2	2	3	1	1	7	4	2	6	3	3	5	7	4	3	5	1	6	1	5	4	0	2	3	2	1	0	1	5	3	4	5	2	4	3	3	4	5
114337	0	2	4	2	4	3	2	2	3	1	1	4	3	1	4	3	2	3	0	5	2	2	3	3	5	5	6	3	6	6	6	4	1	4	3	2	2	6	0	3	0	1	6	3	3	4	4	2	2	5	2	4	7	4	0	5	2	3	5	5	1	2	4	2	5	1	3	8	5	4	3	2	3	4	4	5	0	1	2	4	5	4	3	2	3	4	1	2	2	3	3	5	3	4	3	4	4	3	2	6	4
114338	0	2	2	2	3	6	3	2	4	4	3	2	4	4	5	4	4	1	3	1	5	6	5	2	0	6	2	4	3	5	3	0	4	3	2	0	4	4	2	4	10	6	4	4	1	2	7	3	1	5	2	4	1	1	3	5	2	1	2	1	0	0	4	1	2	3	2	3	4	1	3	6	2	3	2	3	3	5	2	1	1	2	0	3	4	4	0	6	8	2	2	1	4	2	4	5	2	3	0	3	7
