target_coordinate	Nreads_mutated_real	generation_1	generation_2	generation_3	generation_4	generation_5	generation_6	generation_7	generation_8	generation_9	generation_10	generation_11	generation_12	generation_13	generation_14	generation_15	generation_16	generation_17	generation_18	generation_19	generation_20	generation_21	generation_22	generation_23	generation_24	generation_25	generation_26	generation_27	generation_28	generation_29	generation_30	generation_31	generation_32	generation_33	generation_34	generation_35	generation_36	generation_37	generation_38	generation_39	generation_40	generation_41	generation_42	generation_43	generation_44	generation_45	generation_46	generation_47	generation_48	generation_49	generation_50	generation_51	generation_52	generation_53	generation_54	generation_55	generation_56	generation_57	generation_58	generation_59	generation_60	generation_61	generation_62	generation_63	generation_64	generation_65	generation_66	generation_67	generation_68	generation_69	generation_70	generation_71	generation_72	generation_73	generation_74	generation_75	generation_76	generation_77	generation_78	generation_79	generation_80	generation_81	generation_82	generation_83	generation_84	generation_85	generation_86	generation_87	generation_88	generation_89	generation_90	generation_91	generation_92	generation_93	generation_94	generation_95	generation_96	generation_97	generation_98	generation_99	generation_100
117215	0	3	4	4	4	6	3	6	4	3	5	1	2	3	1	4	4	3	4	5	3	1	4	5	3	1	2	3	2	3	2	2	3	5	6	1	3	7	3	8	0	2	4	2	3	4	4	3	3	2	5	4	5	4	1	2	3	2	3	3	3	6	1	6	1	3	2	1	2	2	1	4	4	2	4	6	2	4	10	5	5	4	3	3	3	5	2	3	3	5	3	2	2	3	3	5	3	3	3	4	0
117231	0	4	4	4	2	1	3	3	0	1	4	6	4	1	3	4	1	3	5	5	3	6	4	2	2	4	1	1	4	5	2	3	3	1	4	1	4	3	3	5	3	0	5	4	4	3	2	3	6	2	4	7	6	6	2	2	3	4	1	0	3	1	3	3	4	4	2	0	2	2	3	2	6	2	3	4	2	5	2	4	0	0	1	2	1	1	5	3	6	4	0	0	5	6	2	2	0	4	3	6	2
117295	0	2	0	4	5	4	1	5	3	5	1	5	2	3	2	6	3	3	2	3	4	3	3	2	2	0	1	6	5	1	4	3	3	0	3	1	4	2	2	4	1	2	2	2	3	3	3	5	2	4	2	1	1	1	4	1	3	3	0	4	2	4	3	3	4	1	2	1	3	2	3	3	5	3	4	2	3	5	4	1	2	7	1	1	5	3	2	1	3	0	4	1	1	3	4	2	2	3	2	4	3
117298	0	6	4	4	0	4	2	2	1	1	2	3	4	3	1	4	2	3	2	0	3	2	3	6	1	1	2	1	5	3	2	4	5	3	2	4	2	2	3	6	3	6	3	5	4	4	1	2	3	5	2	4	1	1	3	2	4	5	5	7	1	3	2	2	2	4	1	2	2	1	2	1	2	2	4	3	7	4	3	2	3	4	5	7	3	4	1	2	2	4	3	2	1	1	6	2	2	6	3	6	2
117306	0	3	1	8	3	1	4	5	4	1	2	2	6	7	2	1	3	2	2	6	5	3	0	6	5	3	0	4	2	6	4	4	4	2	2	5	4	3	5	7	5	2	5	3	6	4	2	4	3	5	7	0	2	6	1	3	8	3	3	7	2	2	2	5	2	2	5	1	5	4	4	2	6	1	1	3	4	2	2	6	2	7	3	2	2	2	2	4	4	2	1	2	2	5	5	5	3	2	3	2	2
117396	0	2	4	3	2	0	3	5	3	4	1	0	5	7	4	2	1	3	4	6	2	2	9	3	4	1	0	1	4	3	3	2	3	2	4	2	3	8	3	2	1	4	1	2	3	5	4	3	4	5	0	4	4	4	5	5	2	3	3	6	1	3	3	4	6	4	4	3	0	6	2	3	7	4	5	4	2	2	2	1	2	5	2	2	5	1	2	4	1	6	3	5	2	1	0	3	3	1	4	4	3
117400	0	5	2	2	1	4	1	0	2	1	1	1	3	2	2	4	1	7	6	2	3	4	3	4	2	3	4	2	2	3	5	3	4	2	8	3	2	3	3	3	3	3	4	3	1	5	4	1	2	1	2	5	6	0	2	4	3	1	3	4	3	3	1	3	4	5	3	3	4	5	1	1	5	4	2	4	3	2	4	4	2	3	2	2	4	3	0	1	2	2	2	1	3	1	4	3	7	2	4	2	2
117411	0	3	3	4	1	3	1	6	4	5	2	2	4	2	1	3	5	4	5	3	3	6	1	3	2	1	1	4	2	6	5	6	3	0	5	4	4	2	2	4	3	3	2	0	4	2	3	5	5	4	2	4	0	3	5	3	1	8	1	3	4	4	6	3	4	5	2	1	8	3	1	4	2	0	2	1	2	4	2	2	1	1	5	3	2	4	0	0	0	5	1	4	4	7	3	1	1	4	5	1	6
117420	0	2	4	1	2	4	2	1	5	3	4	2	2	0	4	2	2	1	3	1	2	3	2	3	5	2	3	3	1	3	5	2	2	3	3	4	4	6	4	3	2	4	5	1	2	6	2	5	3	1	1	3	3	1	2	2	2	2	4	11	2	1	3	2	2	4	1	3	4	2	1	4	1	1	0	3	3	2	2	4	1	3	3	4	2	3	2	3	2	2	5	2	3	7	3	2	3	4	2	4	2
117432	0	3	3	4	3	2	2	1	0	2	7	3	2	4	4	8	3	5	3	1	4	4	1	1	1	1	4	4	5	1	0	2	1	8	0	5	3	5	1	1	2	2	3	4	1	4	1	2	1	1	5	1	3	2	3	3	3	2	3	5	0	8	6	5	3	2	0	1	1	1	1	2	3	2	4	2	3	2	5	4	3	4	3	3	3	2	0	3	2	2	3	3	1	3	3	1	4	1	2	3	2
117445	0	3	4	4	3	3	5	5	2	5	3	2	1	5	2	2	1	3	5	3	5	6	3	2	1	1	1	2	1	3	2	3	2	6	2	5	1	2	2	0	4	2	3	2	3	2	3	4	1	3	2	3	4	2	2	2	4	1	0	3	2	2	1	4	2	7	1	4	1	5	4	1	1	2	2	4	5	2	2	1	1	1	8	4	2	4	2	2	0	2	3	2	2	1	0	2	2	4	0	3	1
117473	0	4	4	0	2	1	5	0	4	4	2	1	5	2	2	1	4	4	1	3	4	2	5	5	1	1	2	3	2	2	5	4	4	2	4	0	4	2	2	3	1	3	3	1	2	0	7	0	5	1	1	2	3	2	4	3	4	1	3	4	5	1	2	1	2	0	1	0	1	6	1	4	4	2	1	1	3	2	5	4	2	6	4	2	2	1	3	2	7	2	1	1	2	3	5	0	2	1	5	0	6
117588	0	3	1	0	4	6	9	2	2	3	2	3	6	5	2	2	1	5	3	2	2	3	4	4	1	2	4	3	2	2	3	2	2	3	3	2	5	0	1	2	6	4	2	4	1	4	1	1	4	5	0	5	3	2	6	2	3	1	2	3	4	3	2	2	2	3	4	4	4	4	1	2	5	1	3	2	3	1	6	1	2	7	4	3	2	6	1	1	6	4	10	0	2	7	1	0	2	0	2	4	0
117629	0	4	3	3	3	5	3	1	5	2	2	2	5	1	2	3	6	0	5	1	4	1	5	2	2	3	2	4	0	3	1	5	4	4	1	3	2	2	2	3	4	2	4	0	5	4	1	7	2	5	2	3	7	4	4	2	1	5	3	4	3	1	6	6	3	0	1	2	2	5	3	2	5	5	5	2	1	4	4	3	3	5	5	4	3	4	1	3	2	5	3	4	3	1	3	2	2	2	4	2	8
117639	0	1	5	3	3	6	1	5	5	3	4	2	2	4	4	3	6	5	1	1	3	3	4	2	3	3	3	4	5	2	6	1	1	3	2	6	4	6	5	4	1	3	2	2	5	0	2	3	1	4	1	2	3	2	3	5	1	1	4	5	3	2	3	2	3	0	2	4	2	1	4	4	5	4	2	1	1	3	1	1	2	3	3	4	5	3	4	3	1	2	2	4	2	7	6	1	0	0	1	5	1
117644	0	2	3	5	5	3	3	3	1	1	2	5	4	2	9	2	3	3	3	3	2	3	1	7	4	4	1	4	4	0	5	4	6	0	4	4	2	7	1	4	1	4	1	1	1	4	4	1	2	4	5	3	2	3	9	2	1	3	2	2	2	5	2	3	5	1	1	7	3	1	5	1	3	5	3	1	7	3	1	6	3	1	5	2	4	2	5	2	5	2	5	2	3	3	1	2	4	3	1	7	4
117680	0	3	4	2	3	4	1	2	4	1	3	1	2	3	2	2	3	3	4	1	2	2	3	3	1	1	7	1	7	5	1	3	4	2	4	5	6	3	2	3	2	2	6	2	0	1	4	6	6	4	3	2	3	4	3	2	2	4	5	4	2	4	3	1	3	3	4	2	3	4	0	6	2	5	2	2	3	3	3	2	5	3	4	3	4	4	0	2	3	1	1	2	3	4	3	7	3	3	6	0	5
117713	0	2	4	6	6	0	2	4	4	2	4	2	3	3	2	3	2	2	3	3	4	1	2	7	2	7	2	4	4	0	3	4	0	2	5	2	1	9	6	2	6	2	0	2	3	3	1	4	4	2	5	3	1	5	3	3	3	3	3	2	5	3	3	2	6	3	3	2	5	4	1	7	1	5	2	6	2	4	2	1	2	3	4	2	2	4	4	1	2	1	4	2	3	1	8	5	3	2	6	4	5
117794	0	4	6	4	3	3	4	5	3	3	2	2	3	1	1	2	4	6	6	4	0	1	3	2	2	0	0	4	1	3	4	3	4	2	2	2	2	2	3	2	3	4	6	2	3	4	0	1	4	3	3	3	1	3	2	0	6	4	7	4	0	3	8	3	3	1	2	1	7	1	4	1	2	1	0	2	0	3	4	3	3	5	3	2	3	2	1	3	1	1	4	1	4	7	5	3	5	2	7	10	4
117809	0	1	1	3	4	4	5	6	6	4	2	6	2	2	3	1	2	2	4	1	6	2	3	4	2	3	4	1	4	3	2	1	3	1	3	3	4	3	3	3	3	7	0	4	2	3	5	3	1	2	3	1	5	6	4	2	4	2	7	4	2	8	2	0	3	5	6	7	6	4	1	4	2	4	2	7	9	1	1	2	3	3	2	4	2	5	2	5	4	3	3	3	3	2	2	3	3	2	5	5	2
117817	0	2	6	2	1	2	2	3	4	3	3	3	1	3	6	4	2	4	7	1	4	5	2	2	1	2	1	4	4	5	1	2	3	1	4	6	4	3	4	1	2	3	2	3	0	6	5	2	1	2	3	0	1	6	0	3	5	4	1	5	2	2	4	3	2	4	4	4	3	5	4	3	4	1	3	4	6	6	3	2	3	0	3	3	4	2	4	5	4	2	3	3	0	0	6	5	4	1	5	2	7
117825	0	1	1	4	3	6	3	4	1	3	2	3	0	1	4	5	4	3	2	0	3	4	2	2	3	1	0	2	1	0	3	1	3	1	1	4	3	1	0	0	4	2	2	2	2	6	0	0	4	0	3	1	7	0	1	7	3	2	6	2	2	2	0	0	0	0	4	7	2	1	3	0	2	2	4	1	1	2	3	2	3	1	3	3	2	1	5	1	3	1	1	1	2	0	3	5	1	1	6	3	2
117831	0	5	2	1	3	2	4	3	3	7	3	6	4	4	3	2	1	3	5	3	2	2	3	5	3	6	5	4	3	0	4	2	6	2	3	8	3	3	1	5	1	4	4	6	1	3	2	0	1	3	2	2	3	2	1	1	3	4	2	2	7	1	1	1	2	1	4	2	4	2	1	1	6	2	2	2	2	5	3	5	2	3	3	3	3	6	1	6	4	4	1	4	2	5	4	7	3	1	6	3	4
117839	0	6	5	5	4	2	2	1	0	3	3	5	3	6	2	5	2	4	1	6	3	3	0	0	4	1	4	3	3	1	1	2	2	7	6	5	2	1	2	5	4	4	4	2	7	4	6	2	5	2	3	0	2	2	0	3	4	1	4	3	3	5	2	3	4	1	5	4	3	2	4	4	4	3	1	6	2	6	4	2	1	6	4	0	2	3	1	6	4	8	1	5	4	6	3	3	2	3	4	6	1
117847	0	3	3	3	5	2	3	4	10	5	3	6	3	6	1	0	5	4	2	3	2	6	5	3	3	2	4	4	8	2	3	2	5	2	1	3	1	5	1	7	0	4	6	4	1	3	1	4	5	2	3	5	5	4	4	4	5	2	2	6	8	4	6	2	3	3	3	5	2	1	6	5	4	3	3	2	4	3	5	4	2	5	2	3	2	1	2	1	4	5	4	2	7	1	2	2	4	4	3	3	1
117855	0	1	3	2	3	1	4	2	6	1	2	2	1	1	2	3	8	2	3	5	2	3	5	2	1	2	4	2	4	2	4	4	2	5	4	3	3	2	1	5	2	2	2	0	3	8	2	0	1	3	3	3	3	4	2	5	5	6	4	3	1	6	2	2	2	4	3	4	5	2	4	6	2	3	1	5	2	2	5	6	2	2	1	5	4	4	4	2	3	0	3	0	3	1	3	3	1	2	4	2	2
117891	0	4	4	0	3	3	3	7	5	5	3	4	4	4	7	4	4	3	8	1	5	2	1	3	2	2	3	4	1	5	4	4	2	2	3	4	2	4	6	2	5	2	4	5	2	1	2	2	6	4	3	3	4	4	4	2	5	3	2	3	4	1	6	4	3	3	4	5	3	4	4	2	2	3	4	2	2	3	3	1	3	4	4	2	6	3	4	2	3	4	5	6	6	3	0	4	5	3	1	4	3
117894	0	3	3	0	3	3	3	5	0	2	5	1	5	0	4	5	4	3	7	3	3	2	4	2	1	3	3	8	0	0	3	0	3	1	1	4	4	4	4	2	5	7	4	5	6	4	3	2	2	2	3	3	3	4	1	0	3	1	5	7	5	0	6	2	5	4	6	3	3	4	5	2	5	3	3	4	6	1	2	4	5	2	3	3	2	3	2	2	5	6	3	1	3	0	5	1	6	6	5	1	6
117903	0	5	2	1	1	5	4	6	5	2	1	2	2	3	2	4	2	4	0	5	2	3	1	3	3	3	1	2	3	2	3	2	2	2	1	5	2	2	2	3	4	2	3	4	2	1	2	2	1	3	3	0	4	5	2	2	4	1	2	6	2	5	2	5	6	2	1	3	2	7	4	4	1	4	4	4	5	5	4	4	5	3	2	3	2	2	0	4	4	4	3	5	2	4	0	0	1	8	2	2	3
117939	0	3	3	1	0	2	3	6	3	5	3	0	2	4	2	1	4	2	6	5	1	6	2	4	0	5	5	3	2	0	4	3	1	0	3	4	1	3	2	3	5	1	2	2	5	3	2	1	3	2	6	4	1	5	4	2	5	2	5	1	8	4	3	3	3	0	1	1	7	4	4	1	4	1	6	0	4	3	2	6	4	3	1	2	2	0	1	5	4	3	2	2	4	1	6	2	3	3	1	2	4
117942	0	3	2	3	3	4	2	0	3	7	3	1	3	2	3	4	4	3	2	5	1	0	5	4	3	2	2	1	3	1	4	0	2	1	2	2	4	3	1	0	1	5	1	2	1	1	6	0	2	4	5	4	3	2	4	1	4	1	2	4	3	5	4	0	1	4	1	6	4	3	6	2	7	1	4	8	6	6	3	2	0	3	1	3	4	4	3	5	2	5	4	4	1	5	2	4	4	1	3	3	1
117984	0	1	5	5	5	5	3	1	1	4	7	3	2	3	5	2	6	3	2	4	3	3	3	3	6	1	4	6	3	3	3	4	3	6	1	3	6	0	1	4	6	4	2	3	3	1	5	4	1	2	0	4	1	4	2	0	4	4	7	1	2	4	2	5	4	5	0	1	5	3	1	5	2	1	3	4	0	7	1	2	6	5	3	3	4	4	1	4	2	4	2	2	4	1	2	2	4	4	4	3	6
118000	0	5	5	3	2	6	4	4	4	5	7	1	3	2	2	3	3	3	2	3	1	4	3	1	1	2	5	2	3	1	4	7	3	3	6	3	4	5	3	4	2	3	2	0	1	1	3	3	2	2	1	0	3	3	2	2	2	2	1	2	1	5	2	7	1	5	1	2	2	5	1	5	3	1	2	4	5	1	1	2	3	3	2	3	1	2	3	5	2	5	4	0	2	1	3	2	1	5	5	2	2
118033	0	3	0	2	2	7	2	3	1	4	4	2	2	2	4	2	3	2	4	7	4	3	1	3	2	3	4	5	1	2	1	3	2	4	3	2	3	3	11	5	1	3	3	1	1	0	1	1	1	6	1	2	4	5	5	2	2	4	4	2	7	4	6	3	4	3	2	6	3	3	3	3	4	1	2	0	6	5	2	4	3	5	3	3	1	5	0	5	2	1	1	6	2	2	8	1	4	4	1	4	4
118067	0	3	5	5	3	1	1	4	4	4	6	2	2	4	3	2	1	4	1	6	0	2	2	5	2	6	4	1	3	1	3	3	1	2	3	0	0	2	2	3	1	3	5	3	3	4	1	3	6	5	7	3	2	2	6	3	3	2	2	3	6	5	2	3	3	4	4	5	5	3	6	2	4	2	4	4	2	1	4	3	4	3	1	3	2	0	3	3	3	3	5	1	6	5	4	2	6	3	4	3	4
118118	0	2	3	5	0	7	3	1	3	2	5	3	6	2	3	2	1	1	3	5	2	4	2	2	3	2	4	2	3	4	5	3	2	5	1	1	3	3	4	5	5	1	3	4	4	2	1	3	3	5	2	3	3	5	1	4	2	3	1	0	2	3	1	5	1	9	3	2	6	3	2	1	4	5	3	2	5	2	5	7	2	2	0	0	3	0	1	4	2	3	2	3	3	4	3	6	3	3	2	4	3
118121	0	0	3	5	4	1	1	3	1	3	8	0	4	3	2	0	5	5	4	2	0	3	1	3	4	3	4	1	2	2	3	1	4	4	5	5	3	2	7	3	3	2	2	5	0	4	1	5	5	2	7	2	4	1	3	3	6	1	4	0	3	4	2	5	5	4	2	3	4	3	0	4	3	4	5	2	2	3	2	1	8	5	2	1	2	2	6	5	7	4	3	3	3	1	2	2	5	6	4	2	3
118130	0	3	4	1	2	3	2	5	3	3	2	4	1	2	6	4	4	3	4	4	5	4	3	5	4	4	0	2	3	4	3	3	1	0	5	2	3	3	7	2	4	4	5	3	3	2	1	4	0	0	4	2	6	5	2	3	3	3	2	3	6	3	2	3	5	4	3	5	3	3	1	4	4	3	1	3	1	3	4	4	3	4	5	4	2	3	2	6	1	4	1	3	10	1	6	3	6	1	2	4	1
118137	0	3	3	3	2	2	2	5	1	2	4	5	2	0	4	2	3	2	1	2	4	4	0	1	1	3	5	0	3	3	1	3	3	2	2	2	5	4	0	1	2	0	3	2	3	1	2	2	4	3	1	6	5	1	2	6	2	1	4	2	1	0	1	6	3	3	1	3	4	1	2	1	2	2	3	2	4	3	2	4	3	1	3	4	1	2	0	2	0	1	1	1	2	2	4	2	2	2	3	1	2
118143	0	6	3	6	5	3	3	4	1	2	2	2	3	6	2	2	0	1	5	3	5	2	2	4	1	2	1	2	3	5	5	1	4	4	5	5	4	4	2	4	5	3	4	0	2	2	5	1	4	3	4	6	3	0	2	2	2	2	1	3	7	3	5	3	3	4	1	4	2	1	1	1	6	3	2	2	1	2	5	2	1	1	4	3	3	2	4	2	3	5	3	2	1	3	2	1	4	2	2	2	5
118151	0	4	0	5	2	0	1	1	2	1	0	2	5	3	3	2	4	5	3	2	0	1	5	3	2	3	3	2	0	3	1	2	4	6	2	3	2	2	2	1	5	1	5	0	2	1	5	5	1	4	2	1	3	2	6	2	5	1	1	3	0	4	5	1	6	1	1	1	5	1	4	2	4	3	3	3	4	2	5	4	2	4	3	1	2	0	3	2	3	2	4	4	2	3	7	2	5	4	3	4	5
118164	0	2	3	6	1	2	2	3	1	5	4	0	3	2	1	1	6	4	4	4	2	3	5	1	1	2	5	6	2	5	1	3	4	3	8	2	5	5	3	5	2	3	4	3	6	2	3	6	4	4	0	3	5	4	0	4	4	4	4	2	2	2	1	2	1	2	1	3	4	2	5	4	1	3	1	3	3	1	3	2	3	3	2	3	2	3	2	4	1	2	4	4	1	2	4	2	3	2	3	4	4
118175	0	5	3	1	0	3	3	2	2	1	3	3	3	5	1	4	2	5	5	5	1	0	7	0	5	3	7	3	3	0	3	4	2	3	1	2	4	5	3	2	3	1	5	3	2	4	1	3	2	5	4	4	2	6	2	5	2	5	4	1	5	2	3	7	5	4	3	6	4	4	4	1	7	3	2	5	4	4	3	2	2	1	4	1	1	4	1	3	2	6	2	5	4	2	3	2	3	2	3	2	4
118194	0	6	2	4	3	2	3	2	5	2	9	3	0	1	4	4	1	7	7	3	3	6	2	3	6	7	2	4	3	0	2	3	4	4	2	1	4	2	5	3	1	0	5	4	3	4	3	3	2	2	4	1	6	5	2	4	4	3	5	3	3	4	2	1	4	1	3	7	3	3	5	4	5	5	9	3	2	0	1	3	5	6	0	1	6	4	4	4	4	2	2	4	3	1	2	2	3	8	2	4	2
118237	0	7	6	4	2	3	2	5	2	5	2	4	2	7	6	3	2	3	5	5	4	3	3	4	1	3	1	2	3	7	2	5	3	3	4	7	2	7	4	4	4	3	1	3	0	4	3	5	4	3	2	1	1	4	3	5	6	2	6	1	3	2	1	4	3	6	2	5	3	3	3	6	2	3	2	4	0	2	4	4	5	5	4	9	4	5	1	5	2	3	8	5	4	3	2	5	1	2	5	4	3
118248	0	1	5	1	3	3	5	5	2	5	6	4	3	3	4	3	7	3	3	0	4	5	8	4	3	3	2	2	2	4	3	5	4	2	5	1	6	2	5	1	2	0	3	3	1	3	3	3	5	4	3	1	5	2	3	4	5	6	2	2	3	5	4	4	6	2	0	4	3	6	4	1	2	4	3	1	2	7	4	3	4	2	0	6	2	4	1	0	2	6	7	3	2	4	3	6	4	5	2	10	6
118258	0	2	4	7	4	0	1	5	5	1	2	1	1	3	1	3	3	1	3	0	4	2	2	6	2	5	6	5	1	5	5	4	3	3	5	3	6	4	1	5	4	0	1	2	2	3	3	3	0	4	5	1	0	3	3	4	2	3	5	1	4	2	6	1	3	6	2	3	6	2	4	2	5	3	6	4	2	6	6	5	1	4	1	3	1	3	3	0	5	1	4	7	4	3	2	1	1	0	2	1	4
118343	0	2	4	5	2	6	3	4	5	3	0	3	1	5	0	2	1	0	2	3	5	5	1	5	1	3	1	5	4	2	3	5	4	4	0	2	3	7	1	2	5	4	5	6	3	1	1	6	7	5	3	3	3	2	3	3	2	5	3	4	3	0	4	4	2	0	2	1	4	4	2	1	1	6	2	5	2	5	3	4	1	3	8	2	2	3	3	4	4	3	6	4	5	3	2	3	1	2	8	5	3
118376	0	6	5	2	4	3	1	0	4	1	4	8	7	3	2	6	0	6	2	6	2	2	4	3	0	3	0	2	2	3	4	4	6	4	4	3	3	5	3	4	3	1	2	4	3	9	3	2	3	5	3	2	5	4	5	1	3	4	2	3	6	5	3	2	5	3	2	1	2	3	5	4	6	4	4	1	4	7	1	3	7	6	2	2	3	3	3	2	6	0	2	5	3	4	3	5	1	0	3	4	5
118419	0	2	3	4	4	1	5	0	4	3	2	5	4	4	5	5	3	7	0	0	3	4	3	3	4	1	3	4	6	1	4	4	3	5	4	6	4	4	0	3	3	4	5	5	3	5	4	4	3	2	3	2	2	4	4	4	8	2	1	6	4	3	6	1	3	6	2	4	3	5	4	4	1	1	1	0	2	2	2	2	3	4	0	2	1	3	1	3	3	1	3	5	2	9	2	3	3	4	1	5	3
118427	0	6	2	3	6	2	1	5	1	3	5	3	1	4	3	3	3	2	8	3	5	5	2	3	3	3	4	3	8	3	4	4	2	2	2	4	3	1	2	3	2	3	5	3	6	5	3	9	2	7	3	4	1	1	4	5	5	5	2	4	3	3	5	3	0	1	2	3	2	5	5	2	2	3	2	5	1	0	2	5	4	2	2	3	5	6	6	2	0	2	4	1	0	2	3	4	6	3	1	4	2
118491	0	0	7	1	3	0	3	3	4	3	2	3	2	4	6	3	0	4	2	1	5	2	4	1	3	5	2	3	3	8	3	3	3	3	2	3	6	6	3	6	5	1	2	4	1	2	5	7	2	4	1	4	2	2	3	2	2	3	4	3	3	7	2	2	4	1	7	5	2	5	4	5	4	6	6	4	3	0	3	5	5	1	5	4	4	5	4	2	3	3	5	1	2	6	7	5	7	5	2	4	3
118602	0	12	5	2	4	3	3	1	3	3	2	2	0	2	3	1	4	1	10	6	3	5	4	1	2	3	1	4	2	5	5	0	4	1	2	4	4	5	4	5	1	4	4	2	0	1	1	3	0	5	2	2	2	2	5	5	2	6	2	4	6	7	6	1	4	2	1	6	3	4	4	4	2	3	9	7	2	2	3	2	7	1	2	5	4	1	4	5	5	3	6	2	5	1	2	4	2	5	3	1	5
118616	0	4	4	4	3	1	3	8	3	3	6	2	5	4	3	3	1	6	5	1	6	4	6	3	5	4	3	5	3	9	2	8	1	5	4	2	6	6	5	3	5	1	4	2	3	6	1	2	5	6	1	6	4	3	1	1	9	6	1	1	2	6	3	1	1	3	2	4	6	2	3	4	1	4	7	2	4	6	3	3	3	2	5	1	5	3	2	4	3	3	4	5	2	4	7	4	2	4	0	3	3
118631	0	2	3	1	1	2	8	7	3	5	3	4	3	4	3	2	6	3	2	3	5	4	6	0	3	1	2	2	4	3	3	2	3	2	3	5	4	2	1	0	2	6	4	3	2	5	7	6	5	3	5	5	1	4	3	2	7	7	5	2	2	2	4	1	1	6	2	1	3	5	7	2	5	6	2	4	1	1	3	4	6	5	5	4	1	1	7	5	3	4	0	1	1	2	2	4	3	4	3	4	2
118697	0	2	4	0	2	3	2	4	2	3	2	1	3	3	4	2	4	5	3	2	2	3	3	1	2	3	3	2	2	3	2	6	2	7	3	6	8	4	3	3	2	2	1	5	2	2	3	4	2	0	4	0	1	2	2	3	5	4	2	4	3	3	9	2	4	5	4	1	2	1	3	2	5	4	2	3	4	8	5	0	1	3	1	5	3	3	3	4	4	2	4	1	2	4	5	2	7	2	2	0	3
118730	0	5	0	4	5	7	1	5	6	3	2	2	7	2	4	7	3	6	3	6	0	7	3	4	2	6	2	5	3	3	2	3	6	4	3	6	5	4	5	3	5	7	3	6	1	1	8	3	3	3	4	4	3	5	1	4	3	2	6	2	4	7	5	3	4	7	7	2	2	4	7	1	0	2	2	5	1	6	3	2	2	6	2	2	3	8	2	4	4	3	4	5	3	6	1	1	3	7	3	4	2
118733	0	3	3	4	3	4	6	4	2	4	7	4	5	5	2	6	4	3	3	2	2	2	2	2	5	5	2	3	6	2	3	5	3	5	5	3	3	5	0	1	5	2	4	3	1	2	3	4	3	2	3	3	2	4	5	2	3	3	1	6	3	1	2	1	2	5	3	6	1	2	4	1	3	2	2	5	1	6	5	2	3	4	2	4	7	4	2	3	11	7	1	6	5	5	4	3	2	3	1	6	2
118737	0	4	2	2	4	2	5	4	8	2	3	7	2	5	5	2	3	4	2	6	8	5	5	4	3	2	2	3	4	4	1	4	5	4	3	7	3	7	6	4	4	1	4	3	3	1	3	8	3	6	3	3	2	6	4	3	1	3	2	5	4	3	4	3	2	3	2	1	7	6	3	2	3	3	2	2	3	4	5	2	3	3	3	4	2	6	6	2	3	3	5	2	4	4	4	2	5	4	6	4	3
118778	0	5	1	3	5	4	3	4	2	4	0	3	3	3	4	5	4	4	4	7	3	2	2	5	6	1	1	3	0	3	3	7	1	6	8	3	4	3	2	4	2	2	2	3	3	2	9	1	7	1	2	2	7	5	8	1	5	2	2	5	3	4	1	9	4	4	1	2	1	3	3	3	2	5	0	5	5	5	6	3	1	4	3	6	5	3	4	5	2	4	6	4	5	5	4	4	2	5	2	1	4
118784	0	6	2	4	2	5	6	5	3	1	2	3	5	3	4	5	4	9	2	4	4	1	2	5	6	3	3	3	2	5	4	3	4	4	8	0	2	2	2	1	6	3	11	8	2	3	3	5	2	4	4	2	0	6	4	2	6	3	4	3	2	9	1	6	2	3	6	3	3	3	5	4	10	2	2	3	3	5	5	4	2	2	4	1	3	5	5	1	7	1	2	1	2	2	5	4	4	3	6	4	2
118802	0	4	4	1	3	2	5	6	3	3	5	10	2	7	1	2	4	6	1	9	1	7	1	1	1	10	3	1	2	4	5	2	0	4	5	2	6	7	5	6	6	3	6	4	3	6	1	2	2	2	3	5	4	3	5	2	5	4	0	8	3	5	3	0	2	2	2	2	3	4	2	4	2	3	3	2	1	5	1	4	4	4	9	3	2	5	2	3	4	2	5	3	3	1	1	3	3	4	2	3	1
118809	0	2	4	5	11	0	5	1	4	6	2	5	7	3	2	5	1	4	1	5	5	2	5	4	4	8	9	5	1	5	2	2	1	4	2	2	5	5	4	7	7	2	6	2	5	4	0	4	2	0	3	4	5	1	5	3	5	1	2	2	5	3	3	3	6	1	6	5	8	7	1	3	7	1	4	3	3	2	9	5	1	4	7	4	6	2	3	3	3	1	4	4	3	2	1	4	9	4	3	4	3
118812	0	3	4	2	3	2	3	2	5	4	3	1	0	4	4	2	4	1	6	6	4	2	3	4	4	4	3	5	1	5	3	6	4	3	7	4	6	7	4	2	4	5	4	3	3	6	2	2	4	1	4	2	5	1	3	4	5	2	4	3	1	2	6	6	3	5	3	7	3	2	1	3	4	5	2	3	2	5	1	2	1	3	2	2	3	3	2	2	3	2	4	4	5	4	1	4	3	3	4	3	2
118839	0	4	0	2	5	3	7	3	7	1	4	1	4	1	2	4	3	3	4	3	6	5	5	5	5	3	2	1	5	5	2	5	6	5	3	5	2	1	4	7	4	4	4	5	1	3	5	3	5	7	4	4	4	5	2	2	4	2	4	4	1	3	1	3	0	1	6	2	5	3	4	4	1	2	5	7	2	3	6	4	4	4	4	4	2	4	7	3	2	3	0	3	5	1	4	5	5	1	3	1	3
